ID,ProvinsiID,NamaProvinsi,Budidaya,NamaIkan,Tahun,Volume,Nilai,IkanID
2453,31,DKI Jakarta,semua budidaya,lele,2005,3250,24147087,12
2454,32,Jawa Barat,semua budidaya,lele,2005,17099,121384580,12
2455,33,Jawa Tengah,semua budidaya,lele,2005,11528,82485406,12
2456,34,DI Yogyakarta,semua budidaya,lele,2005,3050,21628558,12
2457,35,Jawa Timur,semua budidaya,lele,2005,18320,112702659,12
2458,36,Banten,semua budidaya,lele,2005,1071,7970590,12
2459,51,Bali,semua budidaya,lele,2005,45,331375,12
2460,52,Nusa Tenggara Barat,semua budidaya,lele,2005,98,1270100,12
2461,53,Nusa Tenggara Timur,semua budidaya,lele,2005,0,0,12
2462,61,Kalimantan Barat,semua budidaya,lele,2005,122,1385202,12
2463,62,Kalimantan Tengah,semua budidaya,lele,2005,13,129750,12
2464,63,Kalimantan Selatan,semua budidaya,lele,2005,34,354289,12
2465,64,Kalimantan Timur,semua budidaya,lele,2005,71,569548,12
2466,71,Sulawesi Utara,semua budidaya,lele,2005,0,0,12
2467,72,Sulawesi Tengah,semua budidaya,lele,2005,1,9450,12
2468,73,Sulawesi Selatan,semua budidaya,lele,2005,146,2151300,12
2469,74,Sulawesi Tenggara,semua budidaya,lele,2005,512,3840000,12
2470,75,Gorontalo,semua budidaya,lele,2005,0,0,12
2471,76,Sulawesi Barat,semua budidaya,lele,2005,0,0,12
2472,81,Maluku,semua budidaya,lele,2005,0,0,12
2473,82,Maluku Utara,semua budidaya,lele,2005,1,1050,12
2474,91,Papua Barat,semua budidaya,lele,2005,0,0,12
2475,94,Papua,semua budidaya,lele,2005,216,6774354,12
2476,11,Aceh,semua budidaya,lele,2006,1278,15602830,12
2477,12,Sumatera Utara,semua budidaya,lele,2006,77,1129590,12
2478,13,Sumatera Barat,semua budidaya,lele,2006,1996,27318300,12
2479,14,Riau,semua budidaya,lele,2006,2229,3216123,12
2480,15,Jambi,semua budidaya,lele,2006,89,868030,12
2481,16,Sumatera Selatan,semua budidaya,lele,2006,2226,17043000,12
2482,17,Bengkulu,semua budidaya,lele,2006,450,5640232,12
2483,18,Lampung,semua budidaya,lele,2006,3702,28528539,12
2484,19,Kepulauan Bangka Belitung,semua budidaya,lele,2006,249,3683435,12
2485,21,Kepulauan Riau,semua budidaya,lele,2006,119,835000,12
2486,31,DKI Jakarta,semua budidaya,lele,2006,1636,14350432,12
2487,32,Jawa Barat,semua budidaya,lele,2006,23940,173813123,12
2488,33,Jawa Tengah,semua budidaya,lele,2006,12648,94792622,12
2489,34,DI Yogyakarta,semua budidaya,lele,2006,4064,28777307,12
2490,35,Jawa Timur,semua budidaya,lele,2006,19616,140209539,12
2491,36,Banten,semua budidaya,lele,2006,1332,11683506,12
2492,51,Bali,semua budidaya,lele,2006,47,413900,12
2493,52,Nusa Tenggara Barat,semua budidaya,lele,2006,66,660000,12
2494,53,Nusa Tenggara Timur,semua budidaya,lele,2006,62,1525000,12
2495,61,Kalimantan Barat,semua budidaya,lele,2006,222,2220000,12
2496,62,Kalimantan Tengah,semua budidaya,lele,2006,37,219710,12
2497,63,Kalimantan Selatan,semua budidaya,lele,2006,21,194458,12
2498,64,Kalimantan Timur,semua budidaya,lele,2006,193,2946912,12
2499,71,Sulawesi Utara,semua budidaya,lele,2006,0,0,12
2500,72,Sulawesi Tengah,semua budidaya,lele,2006,4,4,12
2501,73,Sulawesi Selatan,semua budidaya,lele,2006,98,139416,12
2502,74,Sulawesi Tenggara,semua budidaya,lele,2006,15,143626,12
2503,75,Gorontalo,semua budidaya,lele,2006,0,0,12
2504,76,Sulawesi Barat,semua budidaya,lele,2006,0,0,12
2505,81,Maluku,semua budidaya,lele,2006,0,0,12
2506,82,Maluku Utara,semua budidaya,lele,2006,0,0,12
2507,91,Papua Barat,semua budidaya,lele,2006,906,6620142,12
2508,94,Papua,semua budidaya,lele,2006,11,80377,12
2509,11,Aceh,semua budidaya,lele,2007,830,20177637,12
2510,12,Sumatera Utara,semua budidaya,lele,2007,154,1149054,12
2511,13,Sumatera Barat,semua budidaya,lele,2007,2396,25803000,12
2512,14,Riau,semua budidaya,lele,2007,4700,56185070,12
2513,15,Jambi,semua budidaya,lele,2007,213,2230670,12
2514,16,Sumatera Selatan,semua budidaya,lele,2007,2563,19552000,12
2515,17,Bengkulu,semua budidaya,lele,2007,555,6350120,12
2516,18,Lampung,semua budidaya,lele,2007,5580,41959588,12
2517,19,Kepulauan Bangka Belitung,semua budidaya,lele,2007,228,3616630,12
2518,21,Kepulauan Riau,semua budidaya,lele,2007,56,580832,12
2519,31,DKI Jakarta,semua budidaya,lele,2007,1347,12799445,12
2520,32,Jawa Barat,semua budidaya,lele,2007,26978,225346508,12
2521,33,Jawa Tengah,semua budidaya,lele,2007,14960,114243912,12
2522,34,DI Yogyakarta,semua budidaya,lele,2007,5386,39599280,12
2523,35,Jawa Timur,semua budidaya,lele,2007,20914,148234220,12
2524,36,Banten,semua budidaya,lele,2007,2267,17012704,12
2525,51,Bali,semua budidaya,lele,2007,170,1508400,12
2526,52,Nusa Tenggara Barat,semua budidaya,lele,2007,127,1649700,12
2527,53,Nusa Tenggara Timur,semua budidaya,lele,2007,5,136875,12
2528,61,Kalimantan Barat,semua budidaya,lele,2007,702,8646634,12
2529,62,Kalimantan Tengah,semua budidaya,lele,2007,6,114000,12
2530,63,Kalimantan Selatan,semua budidaya,lele,2007,3,27573,12
2531,64,Kalimantan Timur,semua budidaya,lele,2007,1233,20515042,12
2532,71,Sulawesi Utara,semua budidaya,lele,2007,0,0,12
2533,72,Sulawesi Tengah,semua budidaya,lele,2007,6,38400,12
2534,73,Sulawesi Selatan,semua budidaya,lele,2007,286,2009600,12
2535,74,Sulawesi Tenggara,semua budidaya,lele,2007,17,145027,12
2536,75,Gorontalo,semua budidaya,lele,2007,0,0,12
2537,76,Sulawesi Barat,semua budidaya,lele,2007,12,68900,12
2538,81,Maluku,semua budidaya,lele,2007,0,0,12
2539,82,Maluku Utara,semua budidaya,lele,2007,0,0,12
2540,91,Papua Barat,semua budidaya,lele,2007,18,220500,12
2541,94,Papua,semua budidaya,lele,2007,23,475500,12
2542,11,Aceh,semua budidaya,lele,2008,1023,17681345,12
2543,12,Sumatera Utara,semua budidaya,lele,2008,2071,35817477,12
2544,13,Sumatera Barat,semua budidaya,lele,2008,6846,56962636,12
2545,14,Riau,semua budidaya,lele,2008,2360,21624126,12
2546,15,Jambi,semua budidaya,lele,2008,489,5411627,12
2547,16,Sumatera Selatan,semua budidaya,lele,2008,1917,27893760,12
2548,17,Bengkulu,semua budidaya,lele,2008,851,8512000,12
2549,18,Lampung,semua budidaya,lele,2008,7104,70582171,12
2550,19,Kepulauan Bangka Belitung,semua budidaya,lele,2008,411,6308551,12
2551,21,Kepulauan Riau,semua budidaya,lele,2008,212,2346958,12
2552,31,DKI Jakarta,semua budidaya,lele,2008,1614,17621844,12
2553,32,Jawa Barat,semua budidaya,lele,2008,31687,284269467,12
2554,33,Jawa Tengah,semua budidaya,lele,2008,23072,219498866,12
2555,34,DI Yogyakarta,semua budidaya,lele,2008,6365,47501833,12
2556,35,Jawa Timur,semua budidaya,lele,2008,23472,274542163,12
2557,36,Banten,semua budidaya,lele,2008,2574,28096449,12
2558,51,Bali,semua budidaya,lele,2008,149,1609998,12
2559,52,Nusa Tenggara Barat,semua budidaya,lele,2008,139,2085450,12
2560,53,Nusa Tenggara Timur,semua budidaya,lele,2008,18,291600,12
2561,61,Kalimantan Barat,semua budidaya,lele,2008,675,10212525,12
2562,62,Kalimantan Tengah,semua budidaya,lele,2008,119,1177023,12
2563,63,Kalimantan Selatan,semua budidaya,lele,2008,12,129708,12
2564,64,Kalimantan Timur,semua budidaya,lele,2008,547,3469787,12
2565,71,Sulawesi Utara,semua budidaya,lele,2008,0,0,12
2566,72,Sulawesi Tengah,semua budidaya,lele,2008,7,70000,12
2567,73,Sulawesi Selatan,semua budidaya,lele,2008,308,2758357,12
2568,74,Sulawesi Tenggara,semua budidaya,lele,2008,82,782800,12
2569,75,Gorontalo,semua budidaya,lele,2008,0,0,12
2570,76,Sulawesi Barat,semua budidaya,lele,2008,4,38000,12
2571,81,Maluku,semua budidaya,lele,2008,0,0,12
2572,82,Maluku Utara,semua budidaya,lele,2008,0,0,12
2573,91,Papua Barat,semua budidaya,lele,2008,198,4566261,12
2574,94,Papua,semua budidaya,lele,2008,44,1005500,12
2575,11,Aceh,semua budidaya,lele,2009,971,23357313,12
2576,12,Sumatera Utara,semua budidaya,lele,2009,3716,52756168,12
2577,13,Sumatera Barat,semua budidaya,lele,2009,7293,121048680,12
2578,14,Riau,semua budidaya,lele,2009,3835,34548650,12
2579,15,Jambi,semua budidaya,lele,2009,1281,14924650,12
2580,16,Sumatera Selatan,semua budidaya,lele,2009,2168,32507000,12
2581,17,Bengkulu,semua budidaya,lele,2009,876,9559600,12
2582,18,Lampung,semua budidaya,lele,2009,5572,58778582.5,12
2583,19,Kepulauan Bangka Belitung,semua budidaya,lele,2009,369,4428000,12
2584,21,Kepulauan Riau,semua budidaya,lele,2009,318,3849725,12
2585,31,DKI Jakarta,semua budidaya,lele,2009,632,6946500,12
2586,32,Jawa Barat,semua budidaya,lele,2009,48044,506532451,12
2587,33,Jawa Tengah,semua budidaya,lele,2009,28290,190432732.3,12
2588,34,DI Yogyakarta,semua budidaya,lele,2009,7902,47525142,12
2589,35,Jawa Timur,semua budidaya,lele,2009,26690,257044856,12
2590,36,Banten,semua budidaya,lele,2009,3648,27101157,12
2591,51,Bali,semua budidaya,lele,2009,211,2429388,12
2592,52,Nusa Tenggara Barat,semua budidaya,lele,2009,228,3424200,12
2593,53,Nusa Tenggara Timur,semua budidaya,lele,2009,10,269500,12
2594,61,Kalimantan Barat,semua budidaya,lele,2009,1027,14706609,12
2595,62,Kalimantan Tengah,semua budidaya,lele,2009,249,2747715,12
2596,63,Kalimantan Selatan,semua budidaya,lele,2009,11,109231,12
2597,64,Kalimantan Timur,semua budidaya,lele,2009,352,6608660,12
2598,71,Sulawesi Utara,semua budidaya,lele,2009,0,0,12
2599,72,Sulawesi Tengah,semua budidaya,lele,2009,18,353950,12
2600,73,Sulawesi Selatan,semua budidaya,lele,2009,699,6638304,12
2601,74,Sulawesi Tenggara,semua budidaya,lele,2009,106,1166000,12
2602,75,Gorontalo,semua budidaya,lele,2009,0,0,12
2603,76,Sulawesi Barat,semua budidaya,lele,2009,13,181560,12
2604,81,Maluku,semua budidaya,lele,2009,0,0,12
2605,82,Maluku Utara,semua budidaya,lele,2009,1,9300,12
2606,91,Papua Barat,semua budidaya,lele,2009,169,4225000,12
2607,94,Papua,semua budidaya,lele,2009,58,638000,12
2608,11,Aceh,semua budidaya,lele,2010,7466,168973271,12
2609,12,Sumatera Utara,semua budidaya,lele,2010,3637,54339800,12
2610,13,Sumatera Barat,semua budidaya,lele,2010,7087,114360760,12
2611,14,Riau,semua budidaya,lele,2010,3295,49354200,12
2612,15,Jambi,semua budidaya,lele,2010,1490,15986854,12
2613,16,Sumatera Selatan,semua budidaya,lele,2010,2515,36246500,12
2614,17,Bengkulu,semua budidaya,lele,2010,1852,24537635,12
2615,18,Lampung,semua budidaya,lele,2010,9097,118207512,12
2616,19,Kepulauan Bangka Belitung,semua budidaya,lele,2010,565,9033342,12
2617,21,Kepulauan Riau,semua budidaya,lele,2010,306,4590000,12
2618,31,DKI Jakarta,semua budidaya,lele,2010,1666,18607999,12
2619,32,Jawa Barat,semua budidaya,lele,2010,91041,992455247,12
2620,33,Jawa Tengah,semua budidaya,lele,2010,36767,372231752,12
2621,34,DI Yogyakarta,semua budidaya,lele,2010,21539,232503292,12
2622,35,Jawa Timur,semua budidaya,lele,2010,43619,407555502,12
2623,36,Banten,semua budidaya,lele,2010,5554,55960034,12
2624,51,Bali,semua budidaya,lele,2010,558,9666696,12
2625,52,Nusa Tenggara Barat,semua budidaya,lele,2010,297,5050020,12
2626,53,Nusa Tenggara Timur,semua budidaya,lele,2010,36,1105550,12
2627,61,Kalimantan Barat,semua budidaya,lele,2010,1291,19984920,12
2628,62,Kalimantan Tengah,semua budidaya,lele,2010,616,7683461,12
2629,63,Kalimantan Selatan,semua budidaya,lele,2010,143,2044738,12
2630,64,Kalimantan Timur,semua budidaya,lele,2010,316,6201859,12
2631,71,Sulawesi Utara,semua budidaya,lele,2010,11,276750,12
2632,72,Sulawesi Tengah,semua budidaya,lele,2010,35,460016,12
2633,73,Sulawesi Selatan,semua budidaya,lele,2010,842,12385650,12
2634,74,Sulawesi Tenggara,semua budidaya,lele,2010,914,7166992,12
2635,75,Gorontalo,semua budidaya,lele,2010,10,95700,12
2636,76,Sulawesi Barat,semua budidaya,lele,2010,79,909000,12
2637,81,Maluku,semua budidaya,lele,2010,0,0,12
2638,82,Maluku Utara,semua budidaya,lele,2010,6,42225,12
2639,91,Papua Barat,semua budidaya,lele,2010,81,1943000,12
2640,94,Papua,semua budidaya,lele,2010,79,1828500,12
2641,11,Aceh,semua budidaya,lele,2011,1606,28106750,12
2642,12,Sumatera Utara,semua budidaya,lele,2011,14264,171320400,12
2643,13,Sumatera Barat,semua budidaya,lele,2011,14454,204989396.6,12
2644,14,Riau,semua budidaya,lele,2011,4837,60466000,12
2645,15,Jambi,semua budidaya,lele,2011,2734,32809680,12
2646,16,Sumatera Selatan,semua budidaya,lele,2011,7797,111538400,12
2647,17,Bengkulu,semua budidaya,lele,2011,5544,66524760,12
2648,18,Lampung,semua budidaya,lele,2011,17533,201631209.7,12
2649,19,Kepulauan Bangka Belitung,semua budidaya,lele,2011,735,8814480,12
2650,21,Kepulauan Riau,semua budidaya,lele,2011,2225,33375000,12
2651,31,DKI Jakarta,semua budidaya,lele,2011,1741,20892000,12
2652,32,Jawa Barat,semua budidaya,lele,2011,112756,1243909352,12
2653,33,Jawa Tengah,semua budidaya,lele,2011,54088,476983614,12
2654,34,DI Yogyakarta,semua budidaya,lele,2011,23220,232195900,12
2655,35,Jawa Timur,semua budidaya,lele,2011,57926,810964000,12
2656,36,Banten,semua budidaya,lele,2011,7231,75922035,12
2657,51,Bali,semua budidaya,lele,2011,1690,18589450,12
2658,52,Nusa Tenggara Barat,semua budidaya,lele,2011,702,11934000,12
2659,53,Nusa Tenggara Timur,semua budidaya,lele,2011,35,1008900,12
2660,61,Kalimantan Barat,semua budidaya,lele,2011,1607,40288240,12
2661,62,Kalimantan Tengah,semua budidaya,lele,2011,1129,13580340,12
2662,63,Kalimantan Selatan,semua budidaya,lele,2011,239,4056200,12
2663,64,Kalimantan Timur,semua budidaya,lele,2011,421,7579800,12
2664,71,Sulawesi Utara,semua budidaya,lele,2011,23,460000,12
2665,72,Sulawesi Tengah,semua budidaya,lele,2011,218,3268500,12
2666,73,Sulawesi Selatan,semua budidaya,lele,2011,955,14325000,12
2667,74,Sulawesi Tenggara,semua budidaya,lele,2011,1242,18636150,12
2668,75,Gorontalo,semua budidaya,lele,2011,64,1086300,12
2669,76,Sulawesi Barat,semua budidaya,lele,2011,58,819950,12
2670,81,Maluku,semua budidaya,lele,2011,0,0,12
2671,82,Maluku Utara,semua budidaya,lele,2011,0,0,12
2672,91,Papua Barat,semua budidaya,lele,2011,402,10050000,12
2673,94,Papua,semua budidaya,lele,2011,101,3012500,12
2674,11,Aceh,semua budidaya,gurame,2003,34,496332,9
2675,12,Sumatera Utara,semua budidaya,gurame,2003,424,2277700,9
2676,13,Sumatera Barat,semua budidaya,gurame,2003,1518,19322400,9
2677,14,Riau,semua budidaya,gurame,2003,541,3243068,9
2678,15,Jambi,semua budidaya,gurame,2003,71,930257,9
2679,16,Sumatera Selatan,semua budidaya,gurame,2003,1554,17949810,9
2680,17,Bengkulu,semua budidaya,gurame,2003,3,225000,9
2681,18,Lampung,semua budidaya,gurame,2003,429,4492540,9
2682,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2003,0,0,9
2683,21,Kepulauan Riau,semua budidaya,gurame,2003,0,0,9
2684,31,DKI Jakarta,semua budidaya,gurame,2003,144,1310200,9
2685,32,Jawa Barat,semua budidaya,gurame,2003,2487,88333175,9
2686,33,Jawa Tengah,semua budidaya,gurame,2003,4194,49491548,9
2687,34,DI Yogyakarta,semua budidaya,gurame,2003,1456,16381877,9
2688,35,Jawa Timur,semua budidaya,gurame,2003,9103,62031297,9
2689,36,Banten,semua budidaya,gurame,2003,415,6296000,9
2690,51,Bali,semua budidaya,gurame,2003,213,1594691,9
2691,52,Nusa Tenggara Barat,semua budidaya,gurame,2003,18,275010,9
2692,53,Nusa Tenggara Timur,semua budidaya,gurame,2003,0,0,9
2693,61,Kalimantan Barat,semua budidaya,gurame,2003,20,239400,9
2694,62,Kalimantan Tengah,semua budidaya,gurame,2003,30,236000,9
2695,63,Kalimantan Selatan,semua budidaya,gurame,2003,0,0,9
2696,64,Kalimantan Timur,semua budidaya,gurame,2003,0,0,9
2697,71,Sulawesi Utara,semua budidaya,gurame,2003,0,0,9
2698,72,Sulawesi Tengah,semua budidaya,gurame,2003,0,0,9
2699,73,Sulawesi Selatan,semua budidaya,gurame,2003,0,0,9
2700,74,Sulawesi Tenggara,semua budidaya,gurame,2003,0,0,9
2701,75,Gorontalo,semua budidaya,gurame,2003,0,0,9
2702,76,Sulawesi Barat,semua budidaya,gurame,2003,0,0,9
2703,81,Maluku,semua budidaya,gurame,2003,0,0,9
2704,82,Maluku Utara,semua budidaya,gurame,2003,0,0,9
2705,91,Papua Barat,semua budidaya,gurame,2003,0,0,9
2706,94,Papua,semua budidaya,gurame,2003,12,1998,9
2707,11,Aceh,semua budidaya,gurame,2004,46,569496,9
2708,12,Sumatera Utara,semua budidaya,gurame,2004,41,562400,9
2709,13,Sumatera Barat,semua budidaya,gurame,2004,3297,48669100,9
2710,14,Riau,semua budidaya,gurame,2004,723,10800519,9
2711,15,Jambi,semua budidaya,gurame,2004,1340,23420500,9
2712,16,Sumatera Selatan,semua budidaya,gurame,2004,37,342500,9
2713,17,Bengkulu,semua budidaya,gurame,2004,1,15000,9
2714,18,Lampung,semua budidaya,gurame,2004,473,7223723,9
2715,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2004,2,24700,9
2716,21,Kepulauan Riau,semua budidaya,gurame,2004,0,0,9
2717,31,DKI Jakarta,semua budidaya,gurame,2004,165,2297855,9
2718,32,Jawa Barat,semua budidaya,gurame,2004,6483,97735771,9
2719,33,Jawa Tengah,semua budidaya,gurame,2004,3181,40212203,9
2720,34,DI Yogyakarta,semua budidaya,gurame,2004,1435,18764840,9
2721,35,Jawa Timur,semua budidaya,gurame,2004,6000,75221688,9
2722,36,Banten,semua budidaya,gurame,2004,284,5639800,9
2723,51,Bali,semua budidaya,gurame,2004,113,1801150,9
2724,52,Nusa Tenggara Barat,semua budidaya,gurame,2004,68,1200700,9
2725,53,Nusa Tenggara Timur,semua budidaya,gurame,2004,0,0,9
2726,61,Kalimantan Barat,semua budidaya,gurame,2004,21,307550,9
2727,62,Kalimantan Tengah,semua budidaya,gurame,2004,25,370200,9
2728,63,Kalimantan Selatan,semua budidaya,gurame,2004,0,0,9
2729,64,Kalimantan Timur,semua budidaya,gurame,2004,1,12190,9
2730,71,Sulawesi Utara,semua budidaya,gurame,2004,0,0,9
2731,72,Sulawesi Tengah,semua budidaya,gurame,2004,0,0,9
2732,73,Sulawesi Selatan,semua budidaya,gurame,2004,0,0,9
2733,74,Sulawesi Tenggara,semua budidaya,gurame,2004,1,12635,9
2734,75,Gorontalo,semua budidaya,gurame,2004,0,0,9
2735,76,Sulawesi Barat,semua budidaya,gurame,2004,0,0,9
2736,81,Maluku,semua budidaya,gurame,2004,0,0,9
2737,82,Maluku Utara,semua budidaya,gurame,2004,2201,11500,9
2738,91,Papua Barat,semua budidaya,gurame,2004,0,0,9
2739,94,Papua,semua budidaya,gurame,2004,10,270640,9
2740,11,Aceh,semua budidaya,gurame,2005,62,930000,9
2741,12,Sumatera Utara,semua budidaya,gurame,2005,41,615000,9
2742,13,Sumatera Barat,semua budidaya,gurame,2005,4579,62745305,9
2743,14,Riau,semua budidaya,gurame,2005,957,31027417,9
2744,15,Jambi,semua budidaya,gurame,2005,463,8395180,9
2745,16,Sumatera Selatan,semua budidaya,gurame,2005,1418,17593000,9
2746,17,Bengkulu,semua budidaya,gurame,2005,22,206147,9
2747,18,Lampung,semua budidaya,gurame,2005,866,11454075,9
2748,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2005,7,119399,9
2749,21,Kepulauan Riau,semua budidaya,gurame,2005,13,195000,9
2750,31,DKI Jakarta,semua budidaya,gurame,2005,188,2001212,9
2751,32,Jawa Barat,semua budidaya,gurame,2005,4952,105271501,9
2752,33,Jawa Tengah,semua budidaya,gurame,2005,3596,53976794,9
2753,34,DI Yogyakarta,semua budidaya,gurame,2005,1385,21476261,9
2754,35,Jawa Timur,semua budidaya,gurame,2005,6213,92378039,9
2755,36,Banten,semua budidaya,gurame,2005,327,6501022,9
2756,51,Bali,semua budidaya,gurame,2005,133,2179530,9
2757,52,Nusa Tenggara Barat,semua budidaya,gurame,2005,38,661501,9
2758,53,Nusa Tenggara Timur,semua budidaya,gurame,2005,0,0,9
2759,61,Kalimantan Barat,semua budidaya,gurame,2005,36,143200,9
2760,62,Kalimantan Tengah,semua budidaya,gurame,2005,56,823485,9
2761,63,Kalimantan Selatan,semua budidaya,gurame,2005,0,0,9
2762,64,Kalimantan Timur,semua budidaya,gurame,2005,1,8610,9
2763,71,Sulawesi Utara,semua budidaya,gurame,2005,0,0,9
2764,72,Sulawesi Tengah,semua budidaya,gurame,2005,1,15000,9
2765,73,Sulawesi Selatan,semua budidaya,gurame,2005,4,33000,9
2766,74,Sulawesi Tenggara,semua budidaya,gurame,2005,1,15000,9
2767,75,Gorontalo,semua budidaya,gurame,2005,0,0,9
2768,76,Sulawesi Barat,semua budidaya,gurame,2005,0,0,9
2769,81,Maluku,semua budidaya,gurame,2005,7,92000,9
2770,82,Maluku Utara,semua budidaya,gurame,2005,2,33150,9
2771,91,Papua Barat,semua budidaya,gurame,2005,0,0,9
2772,94,Papua,semua budidaya,gurame,2005,74,1515964,9
2773,11,Aceh,semua budidaya,gurame,2006,89,1039240,9
2774,12,Sumatera Utara,semua budidaya,gurame,2006,43,616491,9
2775,13,Sumatera Barat,semua budidaya,gurame,2006,1473,21824520,9
2776,14,Riau,semua budidaya,gurame,2006,2366,49383570,9
2777,15,Jambi,semua budidaya,gurame,2006,156,3443600,9
2778,16,Sumatera Selatan,semua budidaya,gurame,2006,2997,23215000,9
2779,17,Bengkulu,semua budidaya,gurame,2006,73,1095000,9
2780,18,Lampung,semua budidaya,gurame,2006,1477,25760200,9
2781,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2006,2,30175,9
2782,21,Kepulauan Riau,semua budidaya,gurame,2006,0,0,9
2783,31,DKI Jakarta,semua budidaya,gurame,2006,50,817975,9
2784,32,Jawa Barat,semua budidaya,gurame,2006,7118,123113212,9
2785,33,Jawa Tengah,semua budidaya,gurame,2006,3139,53071728,9
2786,34,DI Yogyakarta,semua budidaya,gurame,2006,1722,25580768,9
2787,35,Jawa Timur,semua budidaya,gurame,2006,7296,98904532,9
2788,36,Banten,semua budidaya,gurame,2006,337,6676108,9
2789,51,Bali,semua budidaya,gurame,2006,125,2175450,9
2790,52,Nusa Tenggara Barat,semua budidaya,gurame,2006,47,470000,9
2791,53,Nusa Tenggara Timur,semua budidaya,gurame,2006,61,1540000,9
2792,61,Kalimantan Barat,semua budidaya,gurame,2006,40,1016000,9
2793,62,Kalimantan Tengah,semua budidaya,gurame,2006,48,928400,9
2794,63,Kalimantan Selatan,semua budidaya,gurame,2006,8,135762,9
2795,64,Kalimantan Timur,semua budidaya,gurame,2006,5,64850,9
2796,71,Sulawesi Utara,semua budidaya,gurame,2006,0,0,9
2797,72,Sulawesi Tengah,semua budidaya,gurame,2006,0,0,9
2798,73,Sulawesi Selatan,semua budidaya,gurame,2006,34,442000,9
2799,74,Sulawesi Tenggara,semua budidaya,gurame,2006,0,2606,9
2800,75,Gorontalo,semua budidaya,gurame,2006,0,0,9
2801,76,Sulawesi Barat,semua budidaya,gurame,2006,0,0,9
2802,81,Maluku,semua budidaya,gurame,2006,0,0,9
2803,82,Maluku Utara,semua budidaya,gurame,2006,2,23083,9
2804,91,Papua Barat,semua budidaya,gurame,2006,0,0,9
2805,94,Papua,semua budidaya,gurame,2006,2,0,9
2806,11,Aceh,semua budidaya,gurame,2007,61,1820050,9
2807,12,Sumatera Utara,semua budidaya,gurame,2007,50,690550,9
2808,13,Sumatera Barat,semua budidaya,gurame,2007,2766,29906085,9
2809,14,Riau,semua budidaya,gurame,2007,2327,55852800,9
2810,15,Jambi,semua budidaya,gurame,2007,191,5634370,9
2811,16,Sumatera Selatan,semua budidaya,gurame,2007,1748,26674000,9
2812,17,Bengkulu,semua budidaya,gurame,2007,117,1343480,9
2813,18,Lampung,semua budidaya,gurame,2007,2312,43365464,9
2814,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2007,0,0,9
2815,21,Kepulauan Riau,semua budidaya,gurame,2007,6,63000,9
2816,31,DKI Jakarta,semua budidaya,gurame,2007,45,817920,9
2817,32,Jawa Barat,semua budidaya,gurame,2007,11145,198348611,9
2818,33,Jawa Tengah,semua budidaya,gurame,2007,4222,81108192,9
2819,34,DI Yogyakarta,semua budidaya,gurame,2007,1981,31437150,9
2820,35,Jawa Timur,semua budidaya,gurame,2007,7727,105266875,9
2821,36,Banten,semua budidaya,gurame,2007,517,8370036,9
2822,51,Bali,semua budidaya,gurame,2007,138,2874112,9
2823,52,Nusa Tenggara Barat,semua budidaya,gurame,2007,55,1370000,9
2824,53,Nusa Tenggara Timur,semua budidaya,gurame,2007,2,41500,9
2825,61,Kalimantan Barat,semua budidaya,gurame,2007,51,1242805,9
2826,62,Kalimantan Tengah,semua budidaya,gurame,2007,141,2382179,9
2827,63,Kalimantan Selatan,semua budidaya,gurame,2007,2,44424,9
2828,64,Kalimantan Timur,semua budidaya,gurame,2007,1,15800,9
2829,71,Sulawesi Utara,semua budidaya,gurame,2007,0,0,9
2830,72,Sulawesi Tengah,semua budidaya,gurame,2007,0,0,9
2831,73,Sulawesi Selatan,semua budidaya,gurame,2007,32,256000,9
2832,74,Sulawesi Tenggara,semua budidaya,gurame,2007,0,0,9
2833,75,Gorontalo,semua budidaya,gurame,2007,0,0,9
2834,76,Sulawesi Barat,semua budidaya,gurame,2007,0,0,9
2835,81,Maluku,semua budidaya,gurame,2007,0,0,9
2836,82,Maluku Utara,semua budidaya,gurame,2007,66,703340,9
2837,91,Papua Barat,semua budidaya,gurame,2007,3,41000,9
2838,94,Papua,semua budidaya,gurame,2007,1,18700,9
2839,11,Aceh,semua budidaya,gurame,2008,104,3373440,9
2840,12,Sumatera Utara,semua budidaya,gurame,2008,450,9485107,9
2841,13,Sumatera Barat,semua budidaya,gurame,2008,2377,72118671,9
2842,14,Riau,semua budidaya,gurame,2008,1389,20939830,9
2843,15,Jambi,semua budidaya,gurame,2008,198,6013429,9
2844,16,Sumatera Selatan,semua budidaya,gurame,2008,1880,32520700,9
2845,17,Bengkulu,semua budidaya,gurame,2008,173,1728000,9
2846,18,Lampung,semua budidaya,gurame,2008,2786,58783189,9
2847,19,Kepulauan Bangka Belitung,semua budidaya,gurame,2008,6,115564,9
2848,21,Kepulauan Riau,semua budidaya,gurame,2008,4,121361,9
2849,31,DKI Jakarta,semua budidaya,gurame,2008,114,2656510,9
2850,32,Jawa Barat,semua budidaya,gurame,2008,10183,205351151,9
2851,33,Jawa Tengah,semua budidaya,gurame,2008,5411,104591985,9
2852,34,DI Yogyakarta,semua budidaya,gurame,2008,2405,38716100,9
